SA1_7DIGITCODE_2016,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
1145815,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,4,9,0,9
1145816,0,0,0,0,0,0,3,0,3,3,6,0,9,3,0,3,12,37,0,45
1145817,0,0,0,0,0,0,3,0,3,7,5,0,12,0,0,3,15,12,0,31
1145818,0,0,0,0,0,0,0,0,0,8,3,0,10,0,0,0,10,0,0,18
1145819,0,0,0,0,0,0,0,0,0,14,7,0,20,0,0,0,20,3,0,26
1145820,0,0,0,0,0,0,0,0,0,9,5,0,17,0,0,0,17,5,0,18
1145821,0,0,0,0,0,0,0,0,0,4,4,0,6,0,0,0,6,6,0,15
1145822,0,0,0,0,0,0,0,0,0,4,5,0,10,0,0,0,10,3,0,10
1145823,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,6
1145824,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,4,3,0,10
1145825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1145826,0,0,0,0,0,0,0,0,0,13,4,0,16,0,0,0,12,8,0,25
1145827,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,8,0,12
1145828,0,0,0,0,0,0,0,0,0,9,3,0,9,0,0,0,9,3,0,10
1145829,0,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,10,6,0,14
1145830,0,0,0,0,0,0,0,0,0,12,10,0,18,0,3,3,24,6,0,32
1145831,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,6,0,0,6
1145832,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,10,10,0,20
1145833,0,0,0,0,0,0,3,0,3,4,3,0,13,7,7,12,23,41,0,67
1145834,0,0,0,0,0,0,0,0,0,3,8,0,14,0,0,0,14,6,0,19
1145835,0,0,0,0,0,0,0,0,0,5,7,0,6,0,0,0,6,3,0,9
1145836,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,7,0,9
1145837,0,0,0,0,0,0,0,0,0,8,3,0,15,0,0,3,18,7,0,26
1145838,0,0,0,0,0,0,0,0,0,7,4,0,11,0,0,0,17,4,0,18
1145839,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,10,5,0,13
1145840,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,4,0,8
1145841,0,0,0,0,0,0,0,0,0,6,4,0,10,0,0,0,13,0,0,10
1145842,0,0,0,0,0,0,0,0,0,38,12,0,49,0,6,3,56,12,0,67
1145843,0,0,0,0,0,0,3,0,3,10,9,0,22,3,5,7,27,46,0,75
1145844,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,8,4,0,14
1145845,0,0,0,0,0,0,0,0,0,3,4,0,8,0,0,0,8,9,0,13
1145846,0,0,0,0,0,0,0,0,0,15,8,0,15,0,0,0,16,12,0,29
1145847,0,0,0,0,0,0,0,0,0,6,3,0,11,0,0,0,11,0,0,9
1145848,0,0,0,0,0,0,0,0,0,80,39,8,119,4,4,15,129,42,0,178
1145849,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,6,7,0,13
1145901,0,0,0,0,0,0,0,0,0,10,7,0,11,0,0,0,11,11,0,18
1145902,0,0,0,0,0,0,0,0,0,9,8,0,22,0,0,0,22,14,0,35
1145903,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,5,3,0,6
1145904,0,0,0,0,0,0,0,0,0,6,3,0,16,0,0,0,16,7,0,24
1145905,0,0,0,0,0,0,0,0,0,9,8,0,18,0,0,0,18,5,0,21
1145906,0,0,0,0,0,0,0,0,0,9,6,0,9,0,0,0,9,8,0,20
1145907,0,0,0,0,0,0,0,0,0,6,5,0,14,0,0,0,14,5,0,12
1145908,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,7,3,0,13
1145909,0,0,0,0,0,0,0,0,0,12,4,3,20,0,3,3,22,9,0,36
1145910,0,0,0,0,0,0,0,0,0,12,9,0,14,0,0,0,16,10,0,26
1145911,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,12,0,0,10
1145912,0,0,0,0,0,0,0,0,0,3,5,0,7,0,0,0,8,6,0,17
1145913,0,0,0,0,0,0,0,0,0,11,3,3,20,0,0,4,22,4,0,24
1145914,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,4,3,0,13
1145915,0,0,0,0,0,0,0,0,0,14,3,0,19,0,0,0,19,5,0,24
1145916,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,10,0,0,8
1145917,0,0,0,0,0,0,0,0,0,10,8,0,15,0,0,0,15,6,0,27
1145918,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,6,3,0,13
1145919,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,0,3
1145920,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,5,3,0,5
1145921,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,7,0,0,8
1145922,0,0,0,0,0,0,0,0,0,5,3,0,12,0,0,0,11,0,0,11
1145923,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,3,0,0,3
1145924,0,0,0,0,0,0,0,0,0,7,3,0,6,0,0,0,6,4,0,12
1145925,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,7,0,11
1145926,0,0,0,0,0,0,0,0,0,9,4,0,11,0,0,0,7,3,0,13
1145927,0,0,0,0,0,0,0,0,0,7,4,0,9,0,0,0,9,9,0,21
1145928,0,0,0,0,0,0,0,0,0,16,4,0,17,0,0,0,18,11,0,33
1145929,0,0,0,0,0,0,0,0,0,4,3,0,12,0,0,0,12,11,0,21
1145930,0,0,0,0,0,0,0,0,0,8,0,0,12,0,0,0,10,0,0,13
1145931,0,0,0,0,0,0,0,0,0,4,4,0,14,0,0,0,11,8,0,21
1145932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
1145933,0,0,0,0,0,0,0,0,0,15,0,0,20,0,0,0,16,6,0,25
1145934,0,0,0,0,0,0,0,0,0,7,5,0,15,3,0,3,17,4,0,15
1146001,0,0,0,0,0,0,0,0,0,10,0,0,8,0,0,0,8,0,0,9
1146002,0,0,0,0,0,0,0,0,0,3,3,0,12,0,0,0,12,4,0,11
1146003,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,9,4,0,11
1146004,0,0,0,0,0,0,0,0,0,9,7,0,14,0,0,0,14,0,0,12
1146005,0,0,0,0,0,0,0,0,0,11,5,0,19,0,3,3,17,11,0,26
1146006,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
1146007,0,0,0,0,0,0,0,0,0,8,4,0,11,0,0,0,11,3,0,15
1146008,0,0,0,0,0,0,0,0,0,10,4,0,13,0,0,0,13,4,0,14
1146009,0,0,0,0,0,0,0,0,0,5,3,0,7,0,0,0,8,7,0,12
1146010,0,0,0,0,0,0,0,0,0,15,11,0,27,0,0,0,27,7,0,34
1146011,0,0,0,0,0,0,0,0,0,4,9,0,13,0,0,0,13,6,0,13
1146012,0,0,0,0,0,0,0,0,0,9,3,0,9,0,0,0,9,16,0,25
1146013,0,0,0,0,0,0,0,0,0,7,0,3,11,3,0,3,10,3,0,18
1146014,0,0,0,0,0,0,0,0,0,10,7,0,24,0,5,3,22,8,0,35
1146015,0,0,0,0,0,0,0,0,3,15,4,3,21,0,0,0,26,4,0,32
1146016,0,0,0,0,0,0,0,0,0,18,6,3,29,0,0,0,30,7,0,39
1146017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146018,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,0,8,0,0,11
1146019,0,0,0,0,0,0,0,0,0,10,3,0,10,0,0,0,10,9,0,18
1146020,0,0,0,0,0,0,0,0,0,23,8,0,30,0,0,0,30,6,0,35
1146021,0,0,0,0,0,0,0,0,0,10,8,0,16,3,0,3,17,10,0,30
1146022,0,0,0,0,0,0,0,0,0,8,4,0,9,0,0,0,9,3,0,10
1146023,0,0,0,0,0,0,0,0,0,10,0,0,15,0,0,0,15,3,0,18
1146024,0,0,0,0,0,0,0,0,0,4,3,3,16,0,0,0,18,0,0,15
1146025,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,8,3,0,10
1146026,0,3,0,0,0,3,0,0,3,12,6,0,18,0,0,0,18,10,0,33
1146027,0,0,0,0,0,0,0,0,0,7,4,0,9,0,0,3,17,6,0,17
1146028,0,0,0,0,0,0,0,0,0,13,6,0,12,0,0,0,12,3,0,17
1146029,0,0,0,0,0,0,0,0,0,11,9,0,16,0,0,0,17,6,0,27
1146030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1146031,0,0,0,0,0,0,0,0,0,9,4,0,18,0,0,0,14,3,0,18
1146032,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,0,5,0,0,8
1146033,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,5,0,0,6
1146034,0,0,0,0,0,0,0,0,0,9,3,0,13,0,0,0,13,3,0,17
1146035,0,3,0,0,0,3,0,0,3,16,6,0,26,0,0,0,21,7,0,31
1146036,0,0,0,0,0,0,0,0,0,9,7,0,16,0,0,0,16,4,0,21
1146037,0,0,0,0,0,0,0,0,0,6,3,0,12,0,0,0,12,3,0,13
1146038,0,0,0,0,0,0,0,0,0,10,3,0,6,0,0,0,6,3,0,12
1146039,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,5,3,0,11
1146040,0,0,0,0,0,0,0,0,0,3,3,3,6,0,0,0,6,0,0,6
1146041,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,4,0,0,9
1146042,0,0,0,0,0,0,0,0,0,4,3,0,9,0,0,3,12,0,0,13
1146043,0,0,0,0,0,0,0,0,0,7,10,3,22,0,0,0,22,11,0,28
1146044,0,0,0,0,0,0,0,0,0,4,5,3,14,0,0,0,14,9,0,17
1146045,0,0,0,0,0,0,0,0,0,15,0,3,21,0,0,0,21,6,0,31
1146046,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,3,0,9
1146047,0,0,0,0,0,0,0,0,0,16,0,0,12,0,0,0,16,5,0,23
1146048,0,0,0,0,0,0,0,0,0,8,3,0,13,0,0,0,13,8,0,12
1146049,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,7,0,0,9
1146101,0,0,0,0,0,0,0,0,0,3,7,0,9,0,0,0,11,7,0,18
1146102,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,7,0,13
1146103,0,0,0,0,0,0,0,0,0,4,11,0,14,0,0,0,16,5,0,25
1146104,0,0,0,0,0,0,0,0,0,5,3,0,3,0,0,0,6,5,0,15
1146105,0,0,0,0,0,0,0,0,0,13,14,0,29,0,0,0,29,4,0,29
1146106,0,0,0,0,0,0,0,0,0,16,0,0,16,0,0,3,14,17,0,30
1146107,0,0,0,0,0,0,0,0,0,0,6,0,8,0,3,3,11,4,0,12
1146108,0,0,0,0,0,0,0,0,0,9,9,0,11,0,0,0,11,4,0,18
1146109,0,0,0,0,0,0,0,0,0,6,10,0,10,0,0,0,10,11,0,21
1146110,0,0,0,0,0,0,0,0,0,11,4,0,12,0,0,0,12,5,0,16
1146111,0,0,0,0,0,0,0,0,0,4,8,0,9,0,0,0,14,8,0,22
1146112,0,0,0,0,0,0,0,0,0,13,3,0,17,0,0,3,14,7,0,28
1146113,0,0,0,0,0,0,0,0,0,9,5,0,12,0,0,0,13,12,0,22
1146114,0,0,0,0,0,0,0,0,3,11,0,0,13,0,0,0,13,3,0,15
1146115,0,0,0,0,0,0,0,0,0,4,4,3,13,0,0,0,11,5,0,19
1146116,0,0,0,0,0,0,0,0,0,8,4,0,12,0,0,0,12,9,0,16
1146117,0,0,0,0,0,0,0,0,0,14,6,3,22,0,0,0,25,13,0,35
1146118,0,0,0,0,0,0,0,0,0,11,9,4,16,0,0,0,21,11,0,27
1146119,0,0,0,0,0,0,0,0,0,10,6,0,13,0,0,0,13,7,0,22
1146120,0,0,0,0,0,0,0,0,0,10,14,3,29,0,3,3,30,23,0,49
1146121,0,0,0,0,0,0,0,0,0,3,8,0,14,0,0,0,14,8,0,28
1146122,0,0,0,0,0,0,0,0,0,3,4,0,6,0,0,0,6,6,0,9
1146123,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,10,7,0,19
1146124,0,0,0,0,0,0,0,0,0,10,5,0,13,0,0,0,13,9,0,20
1146125,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,9,4,0,11
1146126,0,0,0,0,0,0,0,0,0,6,4,0,13,0,0,0,14,7,0,17
1146127,0,0,0,0,0,0,0,0,0,17,5,0,22,0,0,3,19,9,0,31
1146128,0,0,0,0,0,0,0,0,0,5,8,0,9,0,0,0,9,13,0,23
1146129,0,0,0,0,0,0,0,0,3,9,9,0,21,0,0,0,19,23,0,46
1146130,0,0,0,0,0,0,0,0,0,8,7,0,8,0,0,0,8,9,0,22
1146131,0,0,0,0,0,0,0,0,0,5,6,0,15,0,0,0,15,8,0,22
1146132,0,0,0,0,0,0,0,0,0,9,3,0,9,0,0,0,11,4,0,16
1146133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146134,0,0,0,0,0,0,0,0,0,8,11,0,22,0,0,3,25,14,0,37
1146135,0,0,0,0,0,0,0,0,0,5,3,0,7,0,0,0,7,12,0,16
1146136,0,0,0,0,0,0,0,0,0,13,7,0,18,3,0,3,23,20,0,48
1146137,0,0,0,0,0,0,3,0,3,27,13,3,38,3,3,7,45,14,0,58
1146138,0,0,0,0,0,0,0,0,0,13,3,0,15,0,0,0,22,12,0,29
1146139,0,0,0,0,0,0,0,0,0,12,7,0,20,0,0,0,17,6,0,24
1146140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,17
1146141,0,0,0,0,0,0,0,0,0,14,0,0,14,0,0,0,14,12,0,32
1146202,0,0,0,0,0,0,0,0,0,16,9,0,25,0,0,0,28,7,0,38
1146203,0,0,0,0,0,0,0,0,0,11,3,0,20,0,0,0,20,16,0,29
1146204,0,0,0,0,0,0,0,0,0,21,9,0,28,0,0,0,30,16,0,47
1146205,0,0,0,0,0,0,0,0,0,12,4,0,14,0,0,0,18,12,0,30
1146206,0,0,0,0,0,0,0,0,3,8,9,0,24,4,4,6,26,37,0,62
1146207,0,0,0,0,0,0,0,0,0,8,13,0,23,0,0,0,26,18,0,49
1146208,0,0,0,0,0,0,0,0,0,5,9,0,13,0,3,5,14,6,0,24
1146209,0,0,0,0,0,0,0,0,0,8,3,0,11,0,0,0,11,3,0,15
1146210,0,0,0,0,0,0,0,0,0,4,7,0,10,0,0,0,10,7,0,17
1146211,0,0,0,0,0,0,0,0,0,8,11,0,16,0,0,0,16,4,0,22
1146212,0,0,0,0,0,0,0,0,0,3,3,0,9,0,0,0,9,4,0,12
1146213,0,0,0,0,0,0,0,0,0,6,3,0,15,0,0,0,12,16,0,29
1146214,0,0,0,0,0,0,0,0,0,13,13,0,26,0,0,0,25,12,3,45
1146215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146217,0,0,0,0,0,0,0,0,0,7,7,0,13,0,3,3,14,12,0,29
1146218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,3,0,6
1146219,0,0,0,0,0,0,0,0,0,22,17,0,37,0,0,0,37,29,0,60
1146220,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,6,0,0,6
1146221,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,4
1146223,0,0,0,0,0,0,0,0,0,11,10,0,27,0,0,6,28,11,0,40
1146224,0,0,0,0,0,0,0,0,0,11,14,0,27,5,0,7,34,20,0,46
1146225,0,0,0,0,0,0,0,0,0,14,10,0,23,0,0,0,23,15,0,41
1146226,0,0,0,0,0,0,0,0,0,7,4,0,9,0,0,3,10,3,0,15
1146227,0,0,0,0,0,0,0,0,0,3,5,0,10,3,3,6,20,19,0,40
1146228,0,0,0,0,0,0,0,0,0,12,12,0,25,0,3,3,26,15,0,45
1146229,0,0,0,0,0,0,0,0,0,10,6,0,17,0,0,0,18,11,0,27
1146230,0,0,0,0,0,0,0,0,0,3,5,0,7,0,0,0,7,3,0,11
1146231,0,0,0,0,0,0,0,0,0,5,0,3,12,0,0,0,12,7,0,16
1146232,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3,4,0,10
1146233,0,0,0,0,0,0,0,0,0,9,4,3,13,3,0,3,14,8,0,22
1146234,0,0,0,0,0,0,0,0,0,9,7,0,11,0,0,0,13,12,0,22
1146235,0,0,0,0,0,0,0,0,0,8,7,0,16,0,0,0,16,7,0,20
1146236,0,0,0,0,0,0,0,0,0,15,5,0,19,0,0,0,25,14,0,35
1146237,0,0,0,0,0,0,0,0,0,4,3,0,6,0,0,0,6,5,0,12
1146238,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,8,9,0,20
1146239,0,0,0,0,0,0,0,0,0,16,12,0,22,0,0,0,22,10,0,36
1146240,0,0,0,0,0,0,0,0,0,3,4,3,9,3,3,8,17,10,0,24
1146241,0,0,0,0,0,0,0,0,0,6,3,0,12,0,0,0,12,4,0,15
1146242,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,6,5,0,9
1146243,0,0,0,0,0,0,0,0,0,6,4,3,11,0,5,6,20,12,0,34
1146244,0,0,0,0,0,0,0,0,0,10,12,3,28,0,0,0,28,6,0,35
1146245,0,0,0,0,0,0,0,0,0,11,0,3,13,5,0,6,19,14,0,31
1146246,0,0,0,0,0,0,0,0,0,10,3,0,12,0,0,0,16,10,0,22
1146301,0,0,0,0,0,0,0,0,0,3,5,0,5,0,0,0,5,3,0,10
1146302,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,4
1146303,0,0,0,0,0,0,0,0,0,7,3,0,9,0,0,0,7,3,0,10
1146304,0,0,0,0,0,0,0,0,0,40,10,0,58,0,0,0,58,21,0,82
1146305,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,9
1146306,0,0,0,0,0,0,0,0,0,8,0,0,11,3,0,3,8,3,0,14
1146307,0,0,0,0,0,0,0,0,0,12,0,0,10,0,0,0,10,7,0,20
1146308,0,0,0,0,0,0,0,0,0,6,0,3,9,0,0,0,9,13,0,25
1146310,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3,3,0,5
1146311,0,0,0,0,0,0,0,0,0,5,3,0,9,0,0,0,10,0,0,11
1146312,0,0,0,0,0,0,0,0,0,5,4,0,7,0,0,0,7,11,0,15
1146313,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,5,0,4
1146314,0,0,0,0,0,0,0,0,0,4,3,3,8,0,0,0,4,3,0,11
1146315,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,6,3,0,14
1146316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9
1146317,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,0,0,4
1146318,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,5,4,0,13
1146319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1146320,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,6,0,9
1146321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
1146401,0,0,0,0,0,0,0,0,0,9,8,0,16,0,0,0,20,8,0,26
1146402,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,10,13,0,20
1146403,0,0,0,0,0,0,0,0,0,6,10,0,19,0,0,0,25,16,0,40
1146404,0,0,0,0,0,0,0,0,3,8,3,0,13,0,0,0,10,13,0,29
1146405,0,0,0,0,0,0,0,0,0,8,8,0,23,0,6,3,27,15,0,37
1146406,0,0,0,0,0,0,0,0,0,6,14,0,16,0,0,0,16,8,0,31
1146407,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,6,6,0,17
1146408,0,0,0,0,0,0,0,0,0,12,9,0,17,0,0,3,20,11,0,34
1146409,0,0,0,0,0,0,0,0,0,9,6,3,21,0,0,3,21,27,0,52
1146410,0,0,0,0,0,0,0,0,3,3,11,0,13,3,0,3,17,32,0,45
1146411,0,0,0,0,0,0,0,0,0,9,5,0,10,0,0,3,10,13,0,31
1146412,0,0,0,0,0,0,0,0,3,18,4,0,23,0,3,3,24,13,4,46
1146413,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,10,0,15
1146414,0,0,0,0,0,0,0,0,0,15,8,3,29,3,0,3,33,12,0,42
1146415,0,0,0,0,0,0,0,0,0,11,9,0,15,0,0,0,14,9,0,25
1146416,0,0,0,0,0,0,0,0,0,10,3,0,9,0,0,0,9,3,0,11
1146417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,11
1146418,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,8,19,0,23
1146419,0,0,0,0,0,0,0,0,0,14,10,0,19,0,0,3,21,5,0,28
1146420,0,0,0,0,0,0,0,0,0,13,8,0,16,0,0,0,22,14,0,40
1146421,0,0,0,0,0,0,0,0,0,7,3,4,12,0,0,0,12,11,0,27
1146422,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,7,10,0,12
1146423,0,0,0,0,0,0,0,0,0,9,4,0,13,0,0,0,13,8,0,26
1146424,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,7
1146425,0,0,0,0,0,0,0,0,0,7,5,0,12,0,0,0,13,8,0,23
1146426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146428,0,0,0,0,0,0,0,0,0,12,0,4,19,0,0,3,18,3,0,21
1146429,0,0,0,0,0,0,0,0,0,6,3,0,13,0,0,0,12,13,0,24
1146430,0,0,0,0,0,0,0,0,0,8,13,0,21,0,0,0,21,12,0,29
1146431,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,15,18,0,31
1146432,0,0,0,0,0,0,0,0,0,9,11,0,24,0,3,5,32,23,0,54
1146433,0,0,0,0,0,0,0,0,0,9,4,4,15,0,0,0,16,7,0,27
1146501,0,0,0,0,0,0,0,0,0,3,7,0,11,0,0,0,11,5,0,14
1146502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146504,0,0,0,0,0,0,0,0,0,3,5,0,6,0,0,0,6,3,0,10
1146505,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,6,0,0,12
1146507,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,11,3,0,10
1146508,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,3,3,0,7
1146509,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
1146510,0,0,0,0,0,0,0,0,0,13,3,0,15,0,0,0,18,4,0,21
1146511,0,0,0,0,0,0,0,0,0,10,6,0,15,0,3,3,22,3,0,26
1146512,0,0,0,0,0,0,0,0,0,7,12,0,12,0,0,0,12,16,0,32
1146513,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,6,0,0,8
1146514,0,0,0,0,0,0,0,0,0,3,5,0,6,0,0,0,6,3,0,12
1146515,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,4,3,0,6
1146516,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,8,0,0,8
1146601,0,0,0,0,0,0,0,0,0,12,5,3,19,0,0,0,19,10,0,31
1146602,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,8,0,0,8
1146603,0,0,0,0,0,0,0,0,0,8,6,0,9,0,0,0,9,3,0,12
1146604,0,0,0,0,0,0,0,0,0,8,3,0,15,0,0,0,18,8,0,26
1146605,0,0,0,0,0,0,0,0,0,11,13,0,21,0,0,0,21,7,0,35
1146606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146607,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5
1146608,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,4
1146609,0,0,0,0,0,0,0,0,0,21,8,0,26,0,0,0,29,12,0,41
1146610,0,0,0,0,0,0,0,0,0,8,3,0,9,0,3,3,14,6,0,16
1146611,0,0,0,0,0,0,0,0,0,12,10,0,22,0,0,0,22,5,0,31
1146612,0,0,0,0,0,0,0,0,0,13,4,0,16,0,3,3,16,8,0,29
1146613,0,0,0,0,0,0,0,0,0,3,5,0,9,0,0,0,11,8,0,22
1146614,0,0,0,0,0,0,0,0,0,11,3,0,14,3,0,3,20,12,0,29
1146615,0,0,0,0,0,0,0,0,0,12,4,0,15,0,0,3,19,4,0,25
1146616,0,0,0,0,0,0,0,0,0,17,7,0,19,0,0,0,19,10,0,23
1146617,0,0,0,0,0,0,0,0,0,10,3,3,19,0,0,0,17,8,0,28
1146618,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,5
1146619,0,0,0,0,0,0,0,0,0,5,8,0,15,0,0,4,21,7,0,24
1146620,0,0,0,0,0,0,0,0,0,15,9,0,18,0,0,3,22,9,0,34
1146621,0,0,0,0,0,0,0,0,0,14,4,0,18,0,3,3,22,13,0,35
1146622,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,0,3,3,0,8
1146623,0,0,0,0,0,0,0,0,0,17,12,0,23,0,0,0,24,13,0,37
1146624,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,3,10,0,0,11
1146625,0,0,0,0,0,0,0,0,0,6,3,0,11,0,0,0,11,14,0,18
1146626,0,0,0,0,0,0,0,0,0,9,4,0,19,0,0,0,22,3,0,25
1146627,0,0,0,0,0,0,0,0,0,16,12,0,24,0,0,0,24,10,0,34
1146628,0,0,0,0,0,0,0,0,0,10,0,0,11,0,0,0,13,8,0,20
1146629,0,0,0,0,0,0,3,0,3,13,7,0,24,0,0,3,27,36,0,58
1146630,0,0,0,0,0,0,0,0,0,6,8,0,15,0,0,0,15,6,0,25
1146631,0,0,0,0,0,0,0,0,0,9,3,0,6,0,0,0,7,9,0,18
1146632,0,0,0,0,0,0,0,0,0,9,0,0,13,0,0,0,13,6,0,13
1146633,0,0,0,0,0,0,0,0,0,14,7,0,20,0,0,0,23,17,0,42
1146701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146702,0,0,0,0,0,0,0,0,0,16,4,0,17,0,0,0,21,0,0,22
1146703,0,0,0,0,0,0,0,0,0,4,3,0,5,0,0,0,5,7,0,12
1146704,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,12,8,0,18
1146705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146707,0,0,0,0,0,0,0,0,0,13,5,3,20,0,0,0,21,17,0,36
1146708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
